time,rms,crest_factor,total_fft_energy
1.43124990,0.00492761,1.97359349,0.00529936
1.43374990,0.00495245,1.96369313,0.00508403
1.43624990,0.00513800,1.89277931,0.00534652
1.43874990,0.00565341,2.35356738,0.00658528
1.44124990,0.00583809,2.27911539,0.00730550
1.44374990,0.00599134,2.22082221,0.00806744
1.44624990,0.00601014,2.21387199,0.00815898
1.44874990,0.00599731,2.21860962,0.00810444
1.45124990,0.00609369,2.18351956,0.00844208
1.45374990,0.00610352,2.18000094,0.00852811
1.45624990,0.00610619,2.17905092,0.00854117
1.45874990,0.00610791,2.17843714,0.00839020
1.46124990,0.00611810,2.17480582,0.00805239
1.46374990,0.00610884,2.17810562,0.00768148
1.46624990,0.00628652,2.11654426,0.00802491
1.46874990,0.00658432,2.02081343,0.00868926
1.47124990,0.00670282,1.98508738,0.00900610
