time,rms,crest_factor,total_fft_energy
1.34374990,0.01020396,1.98241679,0.02142637
1.34624990,0.01010726,2.00138273,0.02095558
1.34874990,0.00995337,2.03232616,0.02013736
1.35124990,0.00996834,2.02927361,0.02021384
1.35374990,0.00996728,2.02948966,0.02021996
1.35624990,0.00996695,2.02955738,0.02022146
1.35874990,0.00996799,2.02934469,0.02022362
1.36124990,0.01004539,2.01370828,0.02048230
1.36374990,0.00995619,2.03174959,0.02020856
1.36624990,0.00966846,2.09221534,0.01921365
1.36874990,0.00925796,2.18498309,0.01802226
1.37124990,0.00895637,2.25855996,0.01717598
1.37374990,0.00855855,2.36354343,0.01639905
1.37624990,0.00856205,2.36257505,0.01669586
1.37874990,0.00843908,2.39700228,0.01588680
1.38124990,0.00770244,2.62624564,0.01296149
1.38374990,0.00623471,2.42587259,0.00808531
1.38624990,0.00523789,2.37867293,0.00558095
1.38874990,0.00446456,2.19070036,0.00401197
1.39124990,0.00444308,2.20129200,0.00407420
1.39374990,0.00402660,1.92074495,0.00373682
1.39624990,0.00387859,1.99404023,0.00363484
1.39874990,0.00386328,2.00194335,0.00363492
1.40124990,0.00384211,2.01297838,0.00361413
1.40374990,0.00385268,2.00745372,0.00356231
1.40624990,0.00430363,1.99634279,0.00461632
1.40874990,0.00498412,2.33630922,0.00627648
1.41124990,0.00572201,2.57926375,0.00823911
1.41374990,0.00629722,2.34366667,0.01008898
1.41624990,0.00621911,2.37310044,0.00980896
1.41874990,0.00612422,2.40986985,0.00922235
1.42124990,0.00663022,2.22595692,0.00980687
1.42374990,0.00759906,2.19899835,0.01181927
1.42624990,0.00891424,2.36173305,0.01603992
1.42874990,0.00980940,2.14621230,0.01932668
1.43124990,0.01022267,2.05944761,0.02120795
1.43374990,0.01024921,2.05411355,0.02136887
1.43624990,0.01025682,2.05259092,0.02134111
1.43874990,0.01035993,2.03216044,0.02169405
1.44124990,0.01032037,2.03995132,0.02160023
1.44374990,0.01025943,2.05206760,0.02142590
1.44624990,0.01027053,2.04985082,0.02156101
1.44874990,0.01031312,2.04138445,0.02180234
1.45124990,0.01038617,2.02702684,0.02221740
1.45374990,0.01049807,2.00542085,0.02286431
1.45624990,0.01036852,2.03047696,0.02305904
1.45874990,0.01003655,2.09763905,0.02225654
1.46124990,0.00973825,2.16189319,0.02143053
1.46374990,0.00987916,2.13105707,0.02186809
1.46624990,0.01052849,1.99962681,0.02375983
1.46874990,0.01142945,1.84200068,0.02698481
