time,rms,crest_factor,total_fft_energy
0.99865745,0.24017359,2.18972097,13.86448937
1.00114786,0.24166851,2.17617574,14.25147151
1.00363828,0.24224253,2.17101902,14.23673143
1.00612870,0.24807364,2.11998803,14.34897588
1.00861912,0.25707007,2.04579686,14.95124623
1.01110953,0.27053633,1.94396495,15.58070567
1.01359995,0.28100988,1.87151124,16.44315960
1.01609037,0.29645266,1.77402063,17.72144593
1.01858079,0.31515011,1.66877031,20.00061790
1.02107120,0.34382100,1.82612236,23.72848220
1.02356162,0.38252174,1.99366826,30.00709597
1.02605204,0.41541412,1.83581012,35.79418508
1.02854246,0.42920607,1.77681887,38.93791856
1.03103287,0.43181400,1.76608782,42.24268400
1.03352329,0.43598000,1.74921201,46.49649814
1.03601371,0.50469401,2.36862243,67.67021083
1.03850413,0.54756898,2.18315793,83.95366086
1.04099454,0.60319372,1.98183357,108.65138316
1.04348496,0.61365436,1.94805030,117.45312517
1.04597538,0.63469540,1.88346969,135.68317416
1.04846580,0.63201505,1.89145740,137.42250703
1.05095621,0.66906864,1.78670689,161.77352390
1.05344663,0.67473032,1.77171460,166.25922401
1.05593705,0.67269284,1.77708083,163.36121229
1.05842747,0.68443740,1.74658713,158.04163199
1.06091788,1.20500563,3.69405326,310.53099509
1.06340830,1.53212970,2.90533820,474.59962883
1.06589872,2.10611381,3.07514311,910.01401718
1.06838914,2.48697569,2.60420776,1309.43554569
1.07087955,2.67666878,2.41964992,1579.63088373
1.07336997,2.84473807,2.27669516,1864.27005599
1.07586039,2.91196407,2.22413506,2026.23584861
1.07835081,3.00817868,2.15299757,2250.71170694
1.08084123,3.01023700,2.15152541,2248.17561519
1.08333164,3.01537075,2.14786238,2241.23370365
1.08582206,3.27246151,1.97912225,2463.29317758
1.08831248,3.57367816,1.81821632,2733.09950441
1.09080290,3.78721320,1.71569954,2989.23543321
1.09329331,4.55645694,2.48958309,4169.42480877
1.09578373,4.98702377,2.27463888,4991.95857027
1.09827415,5.09693658,2.22558746,5241.27977113
1.10076457,5.38401531,2.10691788,5946.89426987
1.10325498,5.39141594,2.10402578,5973.48881281
1.10574540,5.39344914,2.10323262,5991.10393723
1.10823582,5.48510458,2.06808785,6157.40220788
1.11072624,5.54717173,2.04494807,6265.10793893
1.11321665,5.61144503,2.02152531,6403.84100952
1.11570707,5.55125600,2.04344353,6294.10524194
1.11819749,5.47460553,2.07205397,6130.82225521
1.12068791,5.43090191,2.08872823,6065.24774906
1.12317832,5.42506481,2.09097560,6053.35114369
1.12566874,5.42910840,2.08941824,6058.39707941
1.12815916,5.38758921,2.10552024,5981.41418519
1.13064958,5.38941217,2.10480805,5991.05066372
1.13313999,5.41777499,2.09378909,6070.49765608
1.13563041,5.30454174,2.13848409,5765.65725034
1.13812083,5.12993131,2.21127291,5367.33708365
1.14061125,4.97663967,2.27938506,4989.17612987
1.14310166,4.28222344,2.12554842,3778.94282113
1.14559208,3.77018137,2.07424487,2939.89064542
1.14808250,3.62722164,2.15599710,2863.36541564
1.15057292,3.18514669,1.81741412,2410.53240813
1.15306333,3.17437722,1.82357992,2457.66073966
1.15555375,3.17101403,1.82551402,2474.77082350
1.15804417,3.00648175,1.92541683,2137.61102436
1.16053459,2.71496883,2.09550905,1672.85614056
1.16302501,2.39969077,2.22502617,1242.99119389
1.16551542,2.08353151,2.05393623,906.04891331
1.16800584,1.85193620,2.28287798,690.85294054
1.17049626,1.70715491,2.47648548,587.94891476
1.17298668,1.42329307,2.16297669,418.94326618
1.17547709,1.25353250,2.45589942,351.31700471
1.17796751,1.20131926,2.56264079,341.86021072
1.18045793,1.18221861,2.60404440,325.54808262
1.18294835,1.02277265,3.01000398,235.46325964
1.18543876,0.75663747,3.17770807,123.32619109
1.18792918,0.53340917,2.51960030,59.00695675
1.19041960,0.44106765,2.28601132,39.05797762
1.19291002,0.43621340,2.31145038,38.09168090
1.19540043,0.41465736,2.43161157,34.79913666
1.19789085,0.35643565,2.69861974,26.42462299
1.20038127,0.29421152,2.10846309,19.49696688
1.20287169,0.27521059,1.49120058,17.70763847
1.20536210,0.28255774,1.45242590,18.10738369
1.20785252,0.28977243,1.41626373,19.27464322
